lat,long,elev,timediff,OBUID
408647796,-778304996,3453,0:08:17.270000,2a3c600d
408626791,-778342884,3342,0:08:17.280000,cc2adada
408626791,-778342884,3342,0:08:17.370000,cc2adada
408647796,-778304996,3453,0:08:17.370000,2a3c600d
408626792,-778342884,3342,0:08:17.460000,cc2adada
408647796,-778304996,3453,0:08:17.470000,2a3c600d
408626793,-778342884,3342,0:08:17.970000,cc2adada
408647796,-778304996,3453,0:08:18.060000,2a3c600d
408626793,-778342884,3342,0:08:18.150000,cc2adada
408647796,-778304996,3453,0:08:18.230000,2a3c600d
408626793,-778342884,3342,0:08:18.430000,cc2adada
408647796,-778304996,3453,0:08:18.630000,2a3c600d
408626793,-778342884,3342,0:08:19.040000,cc2adada
408647796,-778304996,3453,0:08:19.250000,2a3c600d
408626793,-778342884,3342,0:08:19.450000,cc2adada
408647796,-778304996,3453,0:08:19.660000,2a3c600d
408626794,-778342884,3342,0:08:20.070000,cc2adada
408647796,-778304996,3453,0:08:20.080000,2a3c600d
408626794,-778342884,3342,0:08:20.270000,cc2adada
408647796,-778304996,3453,0:08:20.380000,2a3c600d
408626794,-778342884,3342,0:08:20.400000,cc2adada
408647797,-778304997,3452,0:08:20.480000,2a3c600d
408626794,-778342884,3342,0:08:20.590000,cc2adada
408647797,-778304997,3452,0:08:20.690000,2a3c600d
408626795,-778342884,3342,0:08:20.850000,cc2adada
408647797,-778304997,3452,0:08:20.890000,2a3c600d
408647797,-778304997,3452,0:08:21,2a3c600d
408626794,-778342884,3342,0:08:21.090000,cc2adada
408647797,-778304997,3452,0:08:21.210000,2a3c600d
408626794,-778342884,3342,0:08:21.300000,cc2adada
408647797,-778304997,3452,0:08:21.410000,2a3c600d
408626794,-778342884,3342,0:08:21.500000,cc2adada
408647797,-778304997,3452,0:08:21.620000,2a3c600d
